"","id","Day61","Day65","Day66","Day68","Day70","Day73","Day77","Day78","Day80","Day82","Day85","Day89","Day90","Day92","Day94","Day97","Day101","Day102","Day104","Day106","Day109","Day113","Day114","Day116","Day118","Day121","Day125","Day126","Day128","Day130","Day133","Day137","Day138","Day140","Day142","Day145","Day149","Day150","Day152","Day154","Day157","Day161","Day162","Day164","Day166","Day169","Day173","Day174","Day176","Day178","Day181","Day185","Day186","Day188","Day190","Day193","Day197","Day198","Day200","Day202","Day205","Day209","Day210","Day212","Day214","Day217","Day221","Day222","Day224","Day226","Day229","Day233","Day234","Day236","Day238","Day241","Day245","Day246","Day248","Day250","Day253","Day257","Day258","Day260","Day262","Day265","Day269","Day270","Day272","Day60","Day62","Day64","Day67","Day71","Day72","Day74","Day76","Day79","Day83","Day84","Day86","Day88","Day91","Day95","Day96","Day98","Day100","Day103","Day107","Day110","Day112","Day115","Day119","Day120","Day122","Day124","Day127","Day131","Day132","Day134","Day136","Day139","Day143","Day144","Day146","Day148","Day151","Day155","Day156","Day158","Day160","Day163","Day167","Day168","Day170","Day172","Day175","Day179","Day182","Day184","Day187","Day191","Day192","Day194","Day196","Day199","Day203","Day204","Day208","Day211","Day215","Day216","Day218","Day220","Day223","Day227","Day228","Day230","Day232","Day235","Day239","Day240","Day242","Day244","Day247","Day251","Day252","Day254","Day256","Day259","Day263","Day264","Day266","Day268","Day271"
"SAH40","SAH40",-3.75893926620483,-7.25093650817871,NA,0,-9.94829940795898,-5.29038715362549,-8.57642555236816,NA,0,-7.47512769699097,-3.31000590324402,-6.92513036727905,NA,0,-7.09182167053223,-2.63306975364685,-8.80355644226074,NA,0,-6.56142139434814,-3.10937833786011,-9.58187866210938,NA,0,-6.87221193313599,-4.31767702102661,-8.6564884185791,NA,0,-8.70533847808838,-3.74891352653503,-8.72493648529053,NA,0,-10.2957468032837,-3.28652787208557,-14.0236730575562,NA,0,-7.41884183883667,-3.32268190383911,-6.9324803352356,NA,0,-11.2814140319824,-5.09574842453003,-9.01631927490234,NA,0,-10.8738241195679,-4.21646785736084,-7.52881860733032,NA,0,-9.20098876953125,-4.94054222106934,-9.56429290771484,NA,0,-7.85204410552979,-2.37507390975952,-8.85904788970947,NA,0,-6.42420101165771,-5.37790155410767,-8.61300945281982,NA,0,-4.17844915390015,-3.82080006599426,-4.38281059265137,NA,0,-7.36896181106567,-4.3861985206604,-9.6194896697998,NA,0,-7.84318828582764,-5.06497001647949,-8.6996955871582,NA,0,-11.0868330001831,-5.22045087814331,-7.17538118362427,NA,0,0,0,-9.79978179931641,-4.22621250152588,-9.57027816772461,NA,0,-6.76438093185425,-5.51095819473267,-11.2240695953369,NA,0,-8.12747573852539,-4.50410795211792,-8.2696361541748,NA,0,-8.50961017608643,-2.77373504638672,-11.4522638320923,0,-9.09051609039307,-4.01602792739868,-7.39736986160278,NA,0,-7.43012380599976,-4.1125054359436,-8.6881046295166,NA,0,-9.43747138977051,-3.7455837726593,-6.59975719451904,NA,0,-12.1674604415894,-4.42259120941162,-6.47442007064819,NA,0,-10.1582822799683,-4.68089723587036,-9.77571868896484,NA,0,-8.07348728179932,-4.63026571273804,-7.8881630897522,0,-6.5389575958252,-6.88985204696655,-9.3556547164917,NA,0,-5.85748720169067,-5.36030435562134,-9.99870586395264,NA,-5.78768730163574,-5.00136232376099,-9.78293609619141,NA,0,-9.74017143249512,-4.75488185882568,-7.12078094482422,NA,0,-10.2016820907593,-3.91331148147583,-10.3099527359009,NA,0,-8.37909889221191,-3.23942852020264,-11.2844371795654,NA,0,-7.18267059326172,-4.71123456954956,-10.0558853149414,NA,0,-7.17173767089844,-4.73308134078979
"SAH41","SAH41",-3.72079801559448,-8.95966339111328,NA,0,-6.88017225265503,-3.94103074073792,-8.37414264678955,NA,0,-9.72993278503418,-2.55893588066101,-10.2566204071045,NA,0,-4.83941793441772,-4.66351938247681,-7.58413028717041,NA,0,-5.12686252593994,-3.60456895828247,-7.9575834274292,NA,0,-6.08566856384277,-4.31506395339966,-10.3275690078735,NA,0,-6.98227882385254,-4.8247537612915,-7.71326065063477,NA,0,-8.6599817276001,-2.82477831840515,-8.70949745178223,NA,0,-10.5337476730347,-3.35427618026733,-7.12326765060425,NA,0,-5.97145652770996,-3.04813313484192,-9.00319480895996,NA,0,-6.06602382659912,-4.48191976547241,-8.24449253082275,NA,0,-5.72076034545898,-3.73566102981567,-8.93663787841797,NA,0,-6.44913625717163,-3.65879988670349,-6.13076639175415,NA,0,-7.0667781829834,-3.41756129264832,-10.3335409164429,NA,0,-4.22671890258789,-4.32452011108398,-10.0980195999146,NA,0,-7.75606489181519,-5.69251155853271,-9.43233585357666,NA,0,-7.67808437347412,-6.24662780761719,-12.7222032546997,NA,0,-7.27326202392578,-4.81842422485352,-6.02750825881958,NA,0,0,0,-11.3862571716309,-2.66574311256409,-7.45115661621094,NA,0,-6.98681879043579,-5.27888441085815,-6.68047571182251,NA,0,-7.68113231658936,-4.29405736923218,-10.7483644485474,NA,0,-6.95820426940918,-5.55350255966187,-9.48189830780029,0,-5.58600330352783,-5.42142248153687,-8.01800155639648,NA,0,-8.45874691009521,-5.46279668807983,-6.84087944030762,NA,0,-6.85629844665527,-4.32764625549316,-8.05760860443115,NA,0,-5.87257242202759,-6.57376623153687,-5.19383382797241,NA,0,-5.35600137710571,-3.72287273406982,-6.99396848678589,NA,0,-8.36596298217773,-3.76644682884216,-8.79643726348877,0,-6.9460825920105,-3.63271975517273,-7.47953796386719,NA,0,-8.96494197845459,-4.86813163757324,-8.55077171325684,NA,-8.77160358428955,-5.99559450149536,-8.38216781616211,NA,0,-8.70365333557129,-5.28737640380859,-9.12203979492188,NA,0,-11.2783918380737,-4.97391986846924,-12.3516426086426,NA,0,-6.78960371017456,-4.57315015792847,-9.08931064605713,NA,0,-8.25145244598389,-6.94614267349243,-9.76719188690186,NA,0,-10.5153398513794,-4.4324517250061
"SAH42","SAH42",-5.23347854614258,-8.95213317871094,NA,0,-11.2723226547241,-3.12174892425537,-8.42307281494141,NA,0,-11.0553455352783,-4.23829317092896,-12.9984903335571,NA,0,-8.07449722290039,-5.02417516708374,-8.19234752655029,NA,0,-8.76694583892822,-4.28499269485474,-9.52617168426514,NA,0,-10.2690935134888,-4.43903017044067,-12.8153657913208,NA,0,-9.67465305328369,-3.09801030158997,-11.9009456634521,NA,0,-8.97700595855713,-2.94980144500732,-9.8420467376709,NA,0,-6.8404016494751,-3.79608654975891,-8.07926845550537,NA,0,-9.18469047546387,-4.07336950302124,-11.1847429275513,NA,NA,-9.54439544677734,-4.91541528701782,-11.6923112869263,NA,0,-12.3355474472046,-4.05024290084839,-10.6416053771973,NA,0,-7.21526288986206,-2.98557662963867,-7.1871452331543,NA,0,-8.93889904022217,-4.4671483039856,-9.23780822753906,NA,NA,-9.94900417327881,-4.47773122787476,-11.3176107406616,NA,0,-13.9321956634521,-4.58159780502319,-7.09125804901123,NA,0,-5.18001365661621,-4.49033546447754,-11.7703018188477,NA,0,-11.1932601928711,-3.5841600894928,-10.2462501525879,NA,0,0,0,-9.21857643127441,-2.91199517250061,-6.35170221328735,NA,0,-10.2955026626587,-5.33817625045776,-6.5583291053772,NA,0,-9.34297752380371,-3.96468019485474,-10.2264566421509,NA,0,-5.97010326385498,-4.87203454971313,-8.35001564025879,0,-8.19157123565674,-4.32113981246948,-8.84149074554443,NA,0,-10.9449996948242,-3.85671448707581,-10.0675868988037,NA,0,-6.13339185714722,-3.37118792533875,-10.7560043334961,NA,0,-7.39752626419067,-3.63084006309509,-13.7545480728149,NA,0,-10.1249551773071,-2.0783576965332,-10.7367401123047,NA,0,-8.16817283630371,-4.64834833145142,-8.59499454498291,0,-11.5654039382935,-6.05516910552979,-11.3751268386841,NA,0,-11.5832242965698,-3.82477188110352,-9.32343101501465,NA,-8.59419441223145,-3.86748600006104,-10.9765033721924,NA,0,-9.75918483734131,-5.18843698501587,-9.01586818695068,NA,0,-10.446587562561,-4.03466844558716,-12.0573797225952,NA,0,-8.7111177444458,-5.1599326133728,-9.72984409332275,NA,0,-10.111554145813,-5.50642251968384,-11.9827976226807,NA,0,-10.7177791595459,-4.02297735214233
"SAH43","SAH43",-4.8386754989624,-9.2905216217041,NA,0,-7.80988931655884,-4.3416953086853,-9.77594375610352,NA,0,-5.32469034194946,-2.81269121170044,-8.08447742462158,NA,NA,-5.93584728240967,-4.24773788452148,-7.6946816444397,NA,NA,-8.83005046844482,-5.22110652923584,-10.5985050201416,NA,NA,-9.84756565093994,-5.0132040977478,-9.11170291900635,NA,0,-6.419677734375,-3.59887742996216,-14.3864498138428,NA,0,-7.57590293884277,-3.27348637580872,-8.93285846710205,NA,NA,-7.88217496871948,-3.13815212249756,-6.3718147277832,NA,NA,-8.20233821868896,-4.80784463882446,-9.44672393798828,NA,NA,-6.34907293319702,-3.5407977104187,-9.57857513427734,NA,NA,-6.43501853942871,-5.11057996749878,-11.9014158248901,NA,0,-7.21339654922485,-4.72701787948608,-8.5928201675415,NA,NA,-10.2639436721802,-4.29236268997192,-8.88798713684082,NA,NA,-5.8844256401062,-7.10510349273682,-7.36544704437256,NA,NA,-8.70278835296631,-5.19974708557129,-9.49444103240967,NA,0,-7.98883676528931,-4.02495956420898,-8.03002643585205,NA,0,-11.9349918365479,-4.3030571937561,-10.3237056732178,NA,0,0,0,-8.11092281341553,-3.66491889953613,-9.42099666595459,NA,0,-8.78357028961182,-4.01697301864624,-9.56485748291016,NA,0,-4.50420475006104,-3.42802405357361,-6.2994499206543,NA,0,-9.39472007751465,-3.8405921459198,-5.28447818756104,0,-6.57211828231812,-4.09189224243164,-10.5230026245117,NA,0,-9.53840923309326,-3.58297371864319,-10.6764421463013,NA,0,-9.81446552276611,-3.74359488487244,-9.10204315185547,NA,0,-10.2358179092407,-2.40704727172852,-9.57137680053711,NA,0,-11.7084903717041,-2.4549515247345,-6.17864990234375,NA,0,-10.1450729370117,-4.16151571273804,-8.29882907867432,0,-7.97958517074585,-2.88685941696167,-8.96572685241699,NA,0,-8.60773944854736,-4.63799524307251,-8.50628280639648,NA,-6.43086385726929,-2.86572241783142,-9.66179466247559,NA,0,-7.76492691040039,-4.31281089782715,-8.71569633483887,NA,0,-8.87842464447021,-3.84226679801941,-10.5962352752686,NA,0,-9.97186470031738,-5.32422113418579,-9.17172622680664,NA,0,-9.24954223632812,-4.1110897064209,-7.57276391983032,NA,0,-7.26733350753784,-6.48729658126831
"SAH44","SAH44",-3.48425531387329,-8.85257148742676,NA,NA,-4.85797691345215,-4.00685119628906,-9.99252796173096,NA,NA,-8.85166645050049,-5.15645503997803,-7.83376836776733,NA,NA,-4.35687637329102,-3.45502018928528,-7.49895191192627,NA,NA,-5.30901765823364,-5.11872005462646,-8.50560855865479,NA,NA,-6.59308767318726,-3.74254441261292,-6.52080774307251,NA,NA,-8.22981548309326,-5.50924253463745,-6.39312601089478,NA,NA,-13.9638776779175,-4.08403539657593,-11.5285482406616,NA,NA,-5.23440074920654,-3.00741863250732,-6.53778171539307,NA,NA,-6.70943641662598,-5.11715745925903,-10.3312921524048,NA,NA,-11.0342302322388,-5.3236198425293,-5.03264570236206,NA,NA,-10.6904983520508,-4.01366233825684,-9.50537300109863,NA,NA,-5.36787557601929,-4.88205671310425,-6.42194890975952,NA,NA,-6.53690814971924,-4.17109489440918,-5.76141405105591,NA,NA,-6.507728099823,-4.23103380203247,-8.16895198822021,NA,NA,-5.70134592056274,-6.32264566421509,-11.6735105514526,NA,NA,-5.99303388595581,-3.7386200428009,-8.69664096832275,NA,NA,-9.79582595825195,-4.97907114028931,-7.95162630081177,NA,NA,0,0,-7.9642014503479,-5.55067348480225,-6.85199975967407,NA,0,-7.04349851608276,-3.9719774723053,-8.95144176483154,NA,0,-4.54348850250244,-6.05940628051758,-6.63338184356689,NA,0,-9.35317707061768,-2.17607760429382,-8.2863826751709,0,-8.52388286590576,-4.57472801208496,-8.08430194854736,NA,0,-6.8090705871582,-4.89076948165894,-5.11175346374512,NA,0,-5.31551933288574,-3.15290451049805,-5.68953132629395,NA,0,-5.23943758010864,-4.63983201980591,-10.6458940505981,NA,0,-8.07694244384766,-5.93342971801758,-4.9452428817749,NA,0,-5.29719257354736,-3.2856752872467,-5.81616067886353,0,-9.2014102935791,-5.22288846969604,-10.592134475708,NA,0,-10.1901683807373,-5.26360034942627,-7.06588792800903,NA,-6.81739854812622,-4.83258008956909,-6.76636362075806,NA,0,-9.55978488922119,-5.03308057785034,-10.6678237915039,NA,0,-12.133038520813,-6.06046056747437,-6.63125562667847,NA,0,-7.91006231307983,-3.86125707626343,-6.77766036987305,NA,0,-10.8356113433838,-3.89692759513855,-10.1358203887939,NA,0,-8.49201107025146,-4.45374059677124
"SAH45","SAH45",-4.7980375289917,-8.87771511077881,NA,0,-7.63234853744507,-5.45678329467773,-10.581090927124,NA,0,-9.16865539550781,-5.72796058654785,-10.7031364440918,NA,0,-7.60993671417236,-5.04747533798218,-8.1342191696167,NA,0,-7.91792488098145,-5.12325191497803,-11.039680480957,NA,0,-7.91727209091187,-4.3188648223877,-11.3783283233643,NA,0,-12.8591175079346,-2.94316339492798,-11.3953266143799,NA,0,-10.6182308197021,-2.0972101688385,-5.68670034408569,NA,0,-8.50375270843506,-3.2098822593689,-11.4335813522339,NA,0,-7.63963174819946,-4.37067651748657,-7.6951322555542,NA,0,-8.65300369262695,-5.08573198318481,-10.6134004592896,NA,0,-12.1757650375366,-2.65485310554504,-9.86889457702637,NA,0,-8.44786262512207,-4.11568403244019,-9.76154232025146,NA,0,-7.14190816879272,-2.97137594223022,-14.874490737915,NA,0,-9.4991569519043,-3.59113121032715,-13.572114944458,NA,0,-11.1918478012085,-3.31991767883301,-6.95285511016846,NA,0,-9.43181419372559,-3.19257640838623,-9.21673011779785,NA,0,-9.4771785736084,-5.07237672805786,-8.27519798278809,NA,0,0,0,-6.6243748664856,-4.65162086486816,-7.6110634803772,NA,0,-9.51123142242432,-5.60119962692261,-10.3239784240723,NA,0,-8.65092372894287,-2.92235255241394,-8.68484497070312,NA,0,-8.30199432373047,-4.03989267349243,-5.98826885223389,0,-10.3729810714722,-5.30216884613037,-8.23728466033936,NA,0,-11.0025272369385,-3.47258448600769,-8.33892822265625,NA,0,-7.63700389862061,-3.11044192314148,-7.69325685501099,NA,0,-8.10115623474121,-2.77929997444153,-8.96212291717529,NA,0,-7.71113252639771,-6.3914041519165,-7.69358682632446,NA,0,-8.98607063293457,-3.53883600234985,-9.00283241271973,0,-6.3694748878479,-6.11499929428101,-9.1914529800415,NA,0,-7.7162914276123,-4.66653728485107,-7.15567684173584,NA,-8.6238956451416,-1.55828785896301,-8.55935764312744,NA,0,-7.77754783630371,-3.75366401672363,-12.6793880462646,NA,0,-10.5158309936523,-4.46707344055176,-8.04218006134033,NA,0,-10.8881959915161,-2.78857588768005,-9.18466854095459,NA,0,-9.04203319549561,-3.36193680763245,-5.90362691879272,NA,0,-8.65357494354248,-2.94905853271484
"SAH46","SAH46",-5.67671775817871,-8.8288459777832,NA,0,-9.39797306060791,-5.63809633255005,-10.5622987747192,NA,0,-9.70257949829102,-5.87064695358276,-8.88192844390869,NA,0,-9.18136787414551,-3.87391686439514,-10.574481010437,NA,0,-8.99049758911133,-3.13375520706177,-10.0630493164062,NA,0,-11.0764122009277,-4.69814872741699,-7.602858543396,NA,0,-7.51571273803711,-3.87087059020996,-8.95661735534668,NA,0,-6.79520559310913,-3.54239702224731,-7.78810024261475,NA,0,-8.21779918670654,-3.95726299285889,-7.94870185852051,NA,0,-7.23924255371094,-6.33889436721802,-8.79860019683838,NA,0,-6.43635988235474,-5.28381729125977,-10.2402944564819,NA,0,-7.67850589752197,-6.20508718490601,-13.0808954238892,NA,0,-6.18049335479736,-3.76035690307617,-9.74856567382812,NA,0,-10.0677051544189,-4.75272798538208,-8.66131973266602,NA,0,-8.06608772277832,-4.51291179656982,-10.6048736572266,NA,0,-8.50551128387451,-4.71378326416016,-9.46230697631836,NA,0,-7.46867179870605,-5.20959138870239,-12.0478296279907,NA,0,-8.46726894378662,-5.73555326461792,-10.4933547973633,NA,0,0,0,-10.4113473892212,-4.35662937164307,-7.35156631469727,NA,0,-5.75170373916626,-3.33379507064819,-7.26701784133911,NA,0,-5.44574642181396,-3.46956348419189,-7.49775409698486,NA,0,-9.3544454574585,-4.83278036117554,-4.71620321273804,0,-8.46755790710449,-4.61347198486328,-6.72243690490723,NA,0,-11.353645324707,-4.97139644622803,-7.27713394165039,NA,0,-6.85866117477417,-6.26501750946045,-10.7698564529419,NA,0,-6.89605093002319,-5.37187623977661,-13.0122413635254,NA,0,-4.96362924575806,-5.97824907302856,-6.47833442687988,NA,0,-7.82614707946777,-3.80374240875244,-8.40671920776367,0,-11.0134696960449,-3.0454249382019,-9.62492370605469,NA,0,-8.34475421905518,-4.04479551315308,-7.93851375579834,NA,-7.82192325592041,-6.92796277999878,-8.72411060333252,NA,0,-8.86738204956055,-5.95269107818604,-10.3426475524902,NA,0,-11.2340564727783,-5.7320294380188,-8.2891092300415,NA,0,-9.2721700668335,-5.66081714630127,-11.1276512145996,NA,0,-9.56760025024414,-4.19638442993164,-6.65410709381104,NA,0,-10.8644590377808,-4.56175327301025
"SAH47","SAH47",-5.0507664680481,-9.76954364776611,NA,0,-6.62619018554688,-3.40429282188416,-14.605016708374,NA,0,-9.34606838226318,-3.93460988998413,-13.1110677719116,NA,0,-9.40725135803223,-5.47988986968994,-7.76332855224609,NA,0,-11.2594776153564,-4.2073130607605,-8.23732376098633,NA,0,-5.85815858840942,-2.33293390274048,-8.06692218780518,NA,0,-8.60049438476562,-3.41000652313232,-5.87569952011108,NA,0,-8.1873664855957,-2.64503931999207,-7.73074197769165,NA,0,-7.53979253768921,-4.54456377029419,-9.44703769683838,NA,0,-11.2719945907593,-3.93001055717468,-12.1565732955933,NA,0,-6.76016712188721,-4.42273235321045,-12.7634944915771,NA,0,-12.0182123184204,-4.27309370040894,-12.964111328125,NA,0,-10.1426420211792,-4.1455078125,-8.35174465179443,NA,0,-8.06479263305664,-2.93466663360596,-6.09595155715942,NA,0,-6.52807188034058,-4.41483974456787,-13.2004318237305,NA,0,-9.8874454498291,-3.83690500259399,-10.6983804702759,NA,0,-6.3358268737793,-3.74183869361877,-10.073618888855,NA,0,-8.85519027709961,-4.86704683303833,-15.4739503860474,NA,0,0,0,-8.82449913024902,-3.94054961204529,-13.6806974411011,NA,0,-8.67120456695557,-5.30746078491211,-14.0384387969971,NA,0,-9.494065284729,-4.90102910995483,-6.81727695465088,NA,0,-10.6989269256592,-3.9775710105896,-9.80927467346191,0,-7.80752611160278,-4.40360403060913,-7.77234506607056,NA,0,-9.20804595947266,-4.50300741195679,-10.6098556518555,NA,0,-7.85352659225464,-3.9511353969574,-8.52224349975586,NA,0,-8.61424446105957,-4.59425163269043,-8.82622051239014,NA,0,-10.1576642990112,-3.66700315475464,-9.42706203460693,NA,0,-12.2009105682373,-5.00343704223633,-10.576642036438,0,-7.15140771865845,-4.69929838180542,-10.1139850616455,NA,0,-6.69183254241943,-5.30586814880371,-6.58507442474365,NA,-7.66411876678467,-4.29274463653564,-7.62283658981323,NA,0,-8.95593070983887,-3.78350043296814,-7.3194694519043,NA,0,-11.6301145553589,-4.56644201278687,-10.3845224380493,NA,0,-12.2898168563843,-2.60168385505676,-11.0673904418945,NA,0,-11.0967254638672,-5.38721466064453,-12.2215538024902,NA,0,-9.41743183135986,-4.94335460662842
"SAH48","SAH48",-6.74793338775635,-14.0936393737793,NA,0,-6.16298723220825,-3.21241044998169,-7.9790096282959,NA,0,-8.81672954559326,-5.11251258850098,-8.10133075714111,NA,0,-6.69417667388916,-6.40219163894653,-5.15469217300415,NA,0,-7.33588457107544,-4.35514974594116,-8.46983242034912,NA,0,-7.08636283874512,-5.16198110580444,-11.3989973068237,NA,0,-11.119610786438,-5.5253586769104,-5.46812534332275,NA,0,-9.17195892333984,-3.85342645645142,-8.77336025238037,NA,0,-3.88327598571777,-4.58169603347778,-8.02001857757568,NA,0,-5.38158845901489,-3.14798855781555,-7.97897529602051,NA,0,-6.27584838867188,-5.13455104827881,-10.6550188064575,NA,0,-6.92372989654541,-3.72782516479492,-5.23066186904907,NA,0,-9.87338542938232,-2.83411192893982,-7.85664510726929,NA,0,-8.75145244598389,-6.04965543746948,-8.73438358306885,NA,0,-4.81945037841797,-3.93759036064148,-7.17877435684204,NA,0,-7.97996616363525,-6.017014503479,-6.52731370925903,NA,0,-8.12989902496338,-3.38307237625122,-9.82092666625977,NA,0,-10.8063144683838,-3.91212105751038,-6.95266199111938,NA,0,0,0,-7.27408409118652,-4.54195404052734,-5.21917676925659,NA,0,-9.15895557403564,-4.28905582427979,-7.31365537643433,NA,0,-13.0866060256958,-3.14470481872559,-5.67183780670166,NA,0,-9.88551330566406,-3.93157720565796,-4.07226991653442,0,-6.84767818450928,-5.10791921615601,-10.8520774841309,NA,0,-7.64112758636475,-4.82160472869873,-6.37375593185425,NA,0,-7.86394643783569,-6.58386898040771,-5.54286432266235,NA,0,-9.22589874267578,-3.77537631988525,-8.76771450042725,NA,0,-7.33289051055908,-4.41211414337158,-7.17230224609375,NA,0,-5.63776731491089,-5.42248582839966,-7.74006843566895,0,-7.84245109558105,-5.1963529586792,-9.67431640625,NA,0,-5.14824438095093,-4.70320177078247,-8.34465789794922,NA,-9.84355545043945,-5.03762722015381,-7.80857086181641,NA,0,-6.34837770462036,-5.36592245101929,-10.2178468704224,NA,0,-7.58322525024414,-2.92608857154846,-7.91032457351685,NA,0,-9.675048828125,-4.72446632385254,-11.3442811965942,NA,0,-9.31077480316162,-4.02994346618652,-7.93162775039673,NA,0,-6.10521650314331,-5.7356743812561
"SAH49","SAH49",-4.75839710235596,-8.84314727783203,NA,0,-9.37088584899902,-4.14111614227295,-10.9864883422852,NA,0,-8.61251735687256,-4.72133159637451,-6.70913028717041,NA,0,-8.18341732025146,-4.65930271148682,-8.99969863891602,NA,0,-7.55344676971436,-2.35838937759399,-7.95833778381348,NA,0,-8.00151348114014,-4.79550457000732,-13.2096014022827,NA,0,-7.51529932022095,-3.71941637992859,-8.57659435272217,NA,0,-8.87196922302246,-2.35488224029541,-7.71369743347168,NA,0,-7.85619020462036,-2.62829375267029,-11.9995193481445,NA,0,-10.2512273788452,-4.44715404510498,-8.15169906616211,NA,0,-8.95474529266357,-4.0967321395874,-10.7270517349243,NA,0,-9.94704151153564,-4.58874034881592,-13.1132593154907,NA,0,-11.0880517959595,-3.10829210281372,-6.81778287887573,NA,0,-6.91604089736938,-2.73888349533081,-7.34241151809692,NA,0,-10.575701713562,-4.15117263793945,-10.5946483612061,NA,0,-8.46849346160889,-4.68282699584961,-8.18183422088623,NA,0,-5.57027387619019,-2.92052054405212,-11.6022396087646,NA,0,-9.10595798492432,-4.17136192321777,-9.52922821044922,NA,0,0,0,-8.55093669891357,-5.39355516433716,-8.61475658416748,NA,0,-11.8961181640625,-3.56182432174683,-7.34787607192993,NA,0,-8.64410018920898,-3.03306007385254,-6.94919204711914,NA,0,-9.22900676727295,-2.8193838596344,-7.27775049209595,0,-10.1417894363403,-5.51730442047119,-8.42072486877441,NA,0,-12.7649717330933,-3.38153219223022,-7.91552305221558,NA,0,-7.30069541931152,-3.61566257476807,-9.78399658203125,NA,0,-7.17336225509644,-4.15206861495972,-9.1518030166626,NA,0,-8.26371288299561,-4.47060537338257,-9.70952224731445,NA,0,-8.44768810272217,-3.92998456954956,-11.1497430801392,0,-8.76370143890381,-4.92360877990723,-12.8679056167603,NA,0,-11.9438257217407,-1.68261098861694,-7.83198690414429,NA,-7.37943696975708,-5.22856283187866,-7.85201597213745,NA,0,-5.35087156295776,-4.54602527618408,-6.32571935653687,NA,0,-11.2696142196655,-3.74260497093201,-11.4699401855469,NA,0,-10.1295375823975,-4.25454330444336,-9.79702186584473,NA,0,-6.84093952178955,-3.70462250709534,-7.56537628173828,NA,0,-9.41212940216064,-4.47755813598633
"SAH50","SAH50",-6.76986455917358,-9.21856307983398,NA,0,-7.9891529083252,-4.8818359375,-9.40313911437988,NA,0,-8.83049964904785,-5.90406703948975,-6.84305763244629,NA,0,-8.18514251708984,-4.97223663330078,-5.29772329330444,NA,0,-7.91626834869385,-5.29180383682251,-6.58198308944702,NA,0,-7.60455942153931,-3.80420017242432,-8.78959083557129,NA,0,-10.0414409637451,-3.3084545135498,-7.20194721221924,NA,0,-6.36412143707275,-2.48541355133057,-5.34557247161865,NA,0,-9.36610126495361,-4.3005747795105,-7.20552825927734,NA,0,-10.2684984207153,-4.02072668075562,-9.29065990447998,NA,0,-7.26823329925537,-1.91395497322083,-8.56272029876709,NA,0,-10.0537090301514,-3.59448313713074,-10.8146533966064,NA,0,-9.37566089630127,-3.29347801208496,-3.78716468811035,NA,0,-3.59547233581543,-3.73235869407654,-6.95686626434326,NA,0,-4.84301042556763,-2.34351205825806,-11.362491607666,NA,0,-7.67792797088623,-5.57987546920776,-10.6611328125,NA,0,-7.33050346374512,-4.28063344955444,-8.32811450958252,NA,0,-8.17002964019775,-3.59433341026306,-7.07429552078247,NA,0,0,0,-9.23246288299561,-3.25410723686218,-4.25528812408447,NA,0,-10.5272817611694,-5.49083375930786,-7.24825286865234,NA,0,-8.61514091491699,-3.72201824188232,-8.60381603240967,NA,0,-6.23131465911865,-2.65445017814636,-8.36461925506592,0,-8.59176635742188,-4.32579517364502,-8.88064002990723,NA,0,-13.4299983978271,-4.42547273635864,-6.48646783828735,NA,0,-8.19963645935059,-4.61191034317017,-8.61532688140869,NA,0,-4.01789855957031,-5.62936019897461,-6.96491956710815,NA,0,-7.07216691970825,-4.666916847229,-6.24255084991455,NA,0,-7.6022481918335,-4.23212814331055,-6.31752443313599,0,-5.38959455490112,-5.21230888366699,-7.02078866958618,NA,0,-9.43137741088867,-3.90224266052246,-6.39911365509033,NA,-5.59399652481079,-4.41555976867676,-7.54173231124878,NA,0,-3.48534607887268,-4.22755336761475,-9.09594440460205,NA,0,-6.17059183120728,-5.7889723777771,-10.2189922332764,NA,0,-10.9369668960571,-4.83445262908936,-12.8325939178467,NA,0,-5.30571603775024,-4.40661382675171,-7.23792457580566,NA,0,-8.6063346862793,-5.22692537307739
