"","id","Day61","Day65","Day66","Day68","Day70","Day73","Day77","Day78","Day80","Day82","Day85","Day89","Day90","Day92","Day94","Day97","Day101","Day102","Day104","Day106","Day109","Day113","Day114","Day116","Day118","Day121","Day125","Day126","Day128","Day130","Day133","Day137","Day138","Day140","Day142","Day145","Day149","Day150","Day152","Day154","Day157","Day161","Day162","Day164","Day166","Day169","Day173","Day174","Day176","Day178","Day181","Day185","Day186","Day188","Day190","Day193","Day197","Day198","Day200","Day202","Day205","Day209","Day210","Day212","Day214","Day217","Day221","Day222","Day224","Day226","Day229","Day233","Day234","Day236","Day238","Day241","Day245","Day246","Day248","Day250","Day253","Day257","Day258","Day260","Day262","Day265","Day269","Day270","Day272","Day60","Day62","Day64","Day67","Day71","Day72","Day74","Day76","Day79","Day83","Day84","Day86","Day88","Day91","Day95","Day96","Day98","Day100","Day103","Day107","Day110","Day112","Day115","Day119","Day120","Day122","Day124","Day127","Day131","Day132","Day134","Day136","Day139","Day143","Day144","Day146","Day148","Day151","Day155","Day156","Day158","Day160","Day163","Day167","Day168","Day170","Day172","Day175","Day179","Day182","Day184","Day187","Day191","Day192","Day194","Day196","Day199","Day203","Day204","Day208","Day211","Day215","Day216","Day218","Day220","Day223","Day227","Day228","Day230","Day232","Day235","Day239","Day240","Day242","Day244","Day247","Day251","Day252","Day254","Day256","Day259","Day263","Day264","Day266","Day268","Day271"
"SAH47","SAH47",-8.35792922973633,-13.2645177841187,NA,0,-11.4958753585815,-7.62228488922119,-14.5258255004883,NA,0,-15.2853088378906,-7.46646785736084,-13.6634788513184,NA,0,-15.2038164138794,-5.15431833267212,-17.4954986572266,NA,0,-12.1262855529785,-6.2660756111145,-15.5974941253662,NA,0,-14.0444507598877,-7.38220071792603,-13.7144660949707,NA,0,-15.1125421524048,-6.19856405258179,-15.2201309204102,NA,0,-17.1013889312744,-4.94300079345703,-16.6379928588867,NA,0,-16.2814540863037,-8.78208923339844,-16.2257194519043,NA,0,-15.0332794189453,-7.77092027664185,-15.69664478302,NA,0,-13.1822633743286,-7.55728149414062,-17.8557758331299,NA,0,-19.3464088439941,-5.61473989486694,-21.8062896728516,NA,0,-14.5497198104858,-8.46167278289795,-16.9344348907471,NA,0,-15.7020502090454,-7.57434558868408,-14.4477233886719,NA,0,-17.4624862670898,-7.8162956237793,-19.4094161987305,NA,0,-14.6704769134521,-8.43624496459961,-17.0118713378906,NA,0,-14.6354093551636,-5.56732940673828,-19.4615154266357,NA,0,-18.5075340270996,-6.66595554351807,-13.6326131820679,NA,0,0,0,-15.9257516860962,-6.03506183624268,-12.2590293884277,NA,0,-12.1369733810425,-8.24988842010498,-14.1123285293579,NA,0,-14.0182933807373,-7.8238353729248,-18.3019866943359,NA,0,-12.9512920379639,-6.05982542037964,-11.5395221710205,0,-14.4225101470947,-6.84253835678101,-17.8925666809082,NA,0,-15.7149181365967,-8.00024604797363,-15.3916091918945,NA,0,-11.3010005950928,-6.19185924530029,-18.4312686920166,NA,0,-12.1889381408691,-8.84069633483887,-17.2729606628418,NA,0,-19.6955337524414,-8.23942852020264,-17.8419494628906,NA,0,-14.1668853759766,-10.1139087677002,-14.8366432189941,0,-18.1004753112793,-5.96306800842285,-14.4944229125977,NA,0,-14.6401290893555,-7.92810821533203,-15.3227024078369,NA,-15.5451221466064,-8.26315593719482,-14.2080163955688,NA,0,-12.2454071044922,-7.666588306427,-15.8592739105225,NA,0,-16.42453956604,-6.70531463623047,-18.254976272583,NA,0,-13.3713750839233,-7.03219985961914,-17.3697204589844,NA,0,-14.1232395172119,-8.78632736206055,-16.5876083374023,NA,0,-16.582405090332,-8.85972023010254
"SAH48","SAH48",-6.09535837173462,-12.8111457824707,NA,0,-11.5457487106323,-5.95950651168823,-13.8357048034668,NA,0,-10.6591663360596,-6.41533327102661,-15.6297445297241,NA,0,-11.6356248855591,-4.67625856399536,-9.51887321472168,NA,0,-10.6255712509155,-6.79248380661011,-16.637092590332,NA,0,-13.3221454620361,-7.53496265411377,-11.8486633300781,NA,0,-15.4052257537842,-7.58601665496826,-13.327823638916,NA,0,-12.4997100830078,-7.54369640350342,-14.673394203186,NA,0,-10.1871643066406,-7.95940542221069,-12.919605255127,NA,0,-16.0893478393555,-6.92537641525269,-19.5150165557861,NA,0,-14.7923030853271,-7.11850833892822,-12.8619194030762,NA,0,-11.5388631820679,-6.89685201644897,-12.5835256576538,NA,0,-9.78479671478271,-7.60881519317627,-20.18994140625,NA,0,-13.6788711547852,-6.20677709579468,-14.0420846939087,NA,0,-13.6369142532349,-8.82316589355469,-18.7627964019775,NA,0,-13.2501621246338,-8.45765113830566,-18.5956230163574,NA,0,-14.0496873855591,-6.14989185333252,-16.5182514190674,NA,0,-12.9994659423828,-7.6975564956665,-18.088794708252,NA,0,0,0,-13.6553249359131,-6.9848165512085,-18.5055465698242,NA,0,-15.549843788147,-9.92280673980713,-13.3993453979492,NA,0,-12.799614906311,-5.99367237091064,-11.9241905212402,NA,0,-13.1060934066772,-7.07383966445923,-13.1025352478027,0,-13.1943635940552,-7.75847578048706,-19.4388027191162,NA,0,-15.7004690170288,-7.47064113616943,-13.8214836120605,NA,0,-16.3286094665527,-9.50827121734619,-14.0701808929443,NA,0,-14.6959753036499,-7.69836473464966,-16.2837467193604,NA,0,-14.1610631942749,-8.25717926025391,-19.9131145477295,NA,0,-15.8252067565918,-7.06573677062988,-14.9845695495605,0,-18.1542720794678,-6.85994911193848,-14.787371635437,NA,0,-13.9457702636719,-6.93470907211304,-13.1929054260254,NA,-11.9227027893066,-8.47394943237305,-15.1956205368042,NA,0,-16.5461540222168,-6.78541612625122,-15.1417102813721,NA,0,-13.3648748397827,-7.41474103927612,-14.6545524597168,NA,0,-13.3272094726562,-6.16534662246704,-13.600269317627,NA,0,-16.6010913848877,-7.82254123687744,-13.9158267974854,NA,0,-18.7498149871826,-6.88812303543091
"SAH49","SAH49",-7.67190504074097,-16.4608058929443,NA,0,-13.3332777023315,-5.37862539291382,-19.1673488616943,NA,0,-11.7715702056885,-5.26672458648682,-13.984091758728,NA,0,-13.8260898590088,-5.33289051055908,-11.7785863876343,NA,0,-13.5678186416626,-7.72165966033936,-20.0821590423584,NA,0,-14.955283164978,-7.73677396774292,-15.0313711166382,NA,0,-14.9718399047852,-5.81932735443115,-16.2991352081299,NA,0,-14.6205654144287,-6.47016954421997,-14.2217025756836,NA,0,-13.846363067627,-8.40051746368408,-17.2842826843262,NA,0,-15.991268157959,-7.00449848175049,-19.6804542541504,NA,0,-14.0748996734619,-5.86664533615112,-17.628532409668,NA,0,-16.6543827056885,-6.33987998962402,-12.1954097747803,NA,0,-19.7618141174316,-6.3059287071228,-18.8532524108887,NA,0,-16.0162982940674,-5.01200199127197,-12.1665916442871,NA,0,-16.4582271575928,-10.3225765228271,-13.4724931716919,NA,0,-14.9553174972534,-7.14039611816406,-17.9349250793457,NA,0,-13.283748626709,-4.51451587677002,-12.6042985916138,NA,0,-18.0214138031006,-7.02299118041992,-18.7444515228271,NA,0,0,0,-11.0979909896851,-6.87520837783813,-13.84006690979,NA,0,-12.6195402145386,-7.20681238174438,-13.733323097229,NA,0,-12.9933319091797,-5.30644130706787,-13.4139471054077,NA,0,-9.70730113983154,-6.77039337158203,-12.0518941879272,0,-15.8985090255737,-9.60160446166992,-14.1616239547729,NA,0,-20.5903491973877,-7.52200269699097,-14.6786260604858,NA,0,-15.5236330032349,-7.30985546112061,-15.6688365936279,NA,0,-15.6573047637939,-6.6016845703125,-18.7514495849609,NA,0,-13.2752714157104,-6.89423608779907,-16.2076034545898,NA,0,-15.1258525848389,-6.70855903625488,-17.1251373291016,0,-12.4350814819336,-6.05225372314453,-15.0222225189209,NA,0,-13.4817762374878,-6.24568510055542,-17.4636116027832,NA,-15.2227096557617,-4.66473579406738,-15.429497718811,NA,0,-13.9167013168335,-6.54194641113281,-12.7222328186035,NA,0,-14.5413980484009,-6.33625793457031,-12.9749221801758,NA,0,-12.4532470703125,-7.10170412063599,-17.6488914489746,NA,0,-16.9734535217285,-6.90158176422119,-14.9287185668945,NA,0,-18.2813663482666,-7.76562070846558
"SAH50","SAH50",-7.20217514038086,-16.4804248809814,NA,0,-9.28589534759521,-6.9997878074646,-11.7307958602905,NA,0,-10.7371597290039,-5.21414089202881,-14.0964307785034,NA,0,-11.5567474365234,-5.98065710067749,-14.6812438964844,NA,0,-12.8510789871216,-7.94154214859009,-13.3146095275879,NA,0,-14.5387659072876,-6.5619330406189,-14.6802978515625,NA,0,-16.2233734130859,-8.65030956268311,-17.1108417510986,NA,0,-10.4617652893066,-6.67090559005737,-13.8582410812378,NA,0,-18.5385971069336,-7.57646417617798,-10.5431976318359,NA,0,-11.9592723846436,-6.49056529998779,-12.095118522644,NA,0,-13.4096431732178,-6.73759317398071,-16.7925109863281,NA,0,-14.7445983886719,-7.9150276184082,-17.0980930328369,NA,0,-12.718469619751,-6.51704549789429,-17.3537940979004,NA,0,-8.73983764648438,-6.98384761810303,-20.3693084716797,NA,0,-14.6061573028564,-6.38070440292358,-15.4361352920532,NA,0,-12.5101928710938,-5.61908292770386,-13.1358709335327,NA,0,-12.1316556930542,-7.49437999725342,-15.096510887146,NA,0,-13.4423265457153,-8.69161224365234,-16.2212886810303,NA,0,0,0,-15.8839073181152,-6.14588403701782,-11.5167474746704,NA,0,-16.134578704834,-5.97948026657104,-13.2628335952759,NA,0,-14.5667276382446,-7.32643938064575,-10.2329292297363,NA,0,-12.1141576766968,-5.29392957687378,-13.7810230255127,0,-14.4923543930054,-9.74195575714111,-14.546591758728,NA,0,-13.4682741165161,-7.14356708526611,-14.3788232803345,NA,0,-16.6026649475098,-6.2084527015686,-18.5906219482422,NA,0,-14.5284194946289,-7.28878116607666,-15.8493881225586,NA,0,-14.6774940490723,-8.14456558227539,-13.8087387084961,NA,0,-12.1006994247437,-7.38218975067139,-13.1246938705444,0,-13.4416055679321,-7.38885593414307,-18.4136562347412,NA,0,-14.029655456543,-9.64990234375,-16.2126083374023,NA,-12.6442050933838,-7.12503004074097,-12.549991607666,NA,0,-14.7338762283325,-7.62495994567871,-14.7018556594849,NA,0,-16.1563129425049,-7.90349388122559,-17.416374206543,NA,0,-16.8553276062012,-6.76061010360718,-13.6992540359497,NA,0,-11.631965637207,-7.68866014480591,-12.3343715667725,NA,0,-14.5418682098389,-7.52549695968628
"SAH51","SAH51",-8.05376243591309,-15.4068241119385,NA,0,-12.5109577178955,-7.81204128265381,-16.1146697998047,NA,0,-12.4624471664429,-6.2165904045105,-15.2738723754883,NA,0,-9.25672721862793,-5.28645372390747,-12.8716945648193,NA,0,-13.332537651062,-5.78077697753906,-14.8657112121582,NA,0,-12.1097602844238,-7.01824617385864,-14.0909662246704,NA,0,-15.7029180526733,-8.08053874969482,-15.5617580413818,NA,0,-11.2617015838623,-5.63640546798706,-14.9160013198853,NA,0,-12.5306119918823,-7.06395149230957,-15.0014009475708,NA,0,-15.5480899810791,-7.21936225891113,-13.8454666137695,NA,0,-14.533878326416,-7.1242036819458,-11.4727611541748,NA,0,-13.9609785079956,-6.03265380859375,-15.9878063201904,NA,0,-13.5470867156982,-7.24487972259521,-16.7537441253662,NA,0,-11.259129524231,-6.54888868331909,-12.884596824646,NA,0,-11.9542255401611,-7.26642417907715,-16.381046295166,NA,0,-13.0198860168457,-5.45338821411133,-18.2661724090576,NA,0,-11.5204200744629,-6.05739450454712,-16.0464839935303,NA,0,-11.9798173904419,-7.0765962600708,-17.686616897583,NA,0,0,0,-12.6748876571655,-7.57461309432983,-15.0169677734375,NA,0,-13.8530759811401,-5.60008001327515,-13.2921009063721,NA,0,-15.8771362304688,-6.55174016952515,-14.5676069259644,NA,0,-12.1444110870361,-6.26672983169556,-16.2366237640381,0,-15.1786165237427,-9.60373973846436,-16.5534362792969,NA,0,-12.857364654541,-6.99640035629272,-16.9766635894775,NA,0,-16.3380508422852,-7.55029821395874,-12.9907283782959,NA,0,-12.4241628646851,-6.96219348907471,-15.3836584091187,NA,0,-12.7283992767334,-7.72281646728516,-13.732608795166,NA,0,-10.2958669662476,-7.00631666183472,-17.9048881530762,0,-16.7166881561279,-6.09221458435059,-17.0123729705811,NA,0,-15.7402811050415,-5.65733051300049,-18.1719608306885,NA,-13.9694194793701,-7.32411003112793,-14.8980941772461,NA,0,-14.9622068405151,-6.71707963943481,-13.2597484588623,NA,0,-18.8303565979004,-6.3369255065918,-12.1296291351318,NA,0,-14.6259622573853,-6.99041128158569,-16.8735809326172,NA,0,-16.1665496826172,-8.67477989196777,-18.1008567810059,NA,0,-13.4615001678467,-9.41730785369873
"SAH52","SAH52",-8.22962093353271,-14.0063877105713,NA,0,-11.3384132385254,-7.82438039779663,-16.1967945098877,NA,0,-13.6552085876465,-6.14807844161987,-14.4308881759644,NA,0,-11.9313774108887,-6.27414608001709,-16.8404197692871,NA,0,-11.5771236419678,-6.04693078994751,-14.8505029678345,NA,0,-12.0249576568604,-8.29619693756104,-26.5358409881592,NA,0,-13.4001989364624,-7.49193382263184,-14.6592435836792,NA,0,-12.2453441619873,-5.66456842422485,-14.0431098937988,NA,0,-15.4607467651367,-5.64101219177246,-13.118200302124,NA,0,-13.3638648986816,-7.59028244018555,-18.5860977172852,NA,0,-16.1677894592285,-8.16737651824951,-23.1533164978027,NA,0,-15.7637691497803,-10.0495491027832,-14.9361181259155,NA,0,-15.7288179397583,-5.90628671646118,-17.0094203948975,NA,0,-14.3435754776001,-9.77590274810791,-13.5797462463379,NA,0,-14.7201433181763,-7.50951147079468,-15.2930870056152,NA,0,-15.7562913894653,-6.71024465560913,-12.1369228363037,NA,0,-13.2956275939941,-7.65572786331177,-12.4383592605591,NA,0,-16.5656719207764,-7.16720104217529,-15.8627271652222,NA,0,0,0,-11.6490621566772,-6.53912353515625,-13.7113647460938,NA,0,-16.5842781066895,-7.87540674209595,-11.4712772369385,NA,0,-13.9369783401489,-7.61913776397705,-13.1946706771851,NA,0,-13.1253719329834,-7.16533517837524,-14.3483867645264,0,-13.9566535949707,-8.30657863616943,-13.2080240249634,NA,0,-15.1530361175537,-7.32333755493164,-15.7281894683838,NA,0,-15.8885688781738,-6.90341711044312,-14.2413291931152,NA,0,-10.7755517959595,-7.81012105941772,-14.1668043136597,NA,0,-13.0328779220581,-9.80192184448242,-17.7520427703857,NA,0,-15.1117067337036,-6.84708642959595,-14.7492151260376,0,-16.6005001068115,-6.24317312240601,-18.8313484191895,NA,0,-15.0922536849976,-6.51422357559204,-13.8648729324341,NA,-12.2970657348633,-6.33724355697632,-12.5386724472046,NA,0,-11.6154775619507,-8.62911891937256,-16.7312545776367,NA,0,-14.7623767852783,-7.85207939147949,-15.7848501205444,NA,0,-17.646125793457,-8.57677268981934,-16.4401245117188,NA,0,-15.791335105896,-6.52532339096069,-15.5385627746582,NA,0,-13.3704261779785,-8.56923198699951
"SAH53","SAH53",-8.67432022094727,-13.5234785079956,NA,0,-13.2791652679443,-7.84442090988159,-14.7013483047485,NA,0,-11.2057514190674,-6.93736696243286,-12.5321884155273,NA,0,-13.0043106079102,-6.52612113952637,-13.4734153747559,NA,0,-9.25431060791016,-6.75114631652832,-14.4719324111938,NA,0,-12.7487621307373,-6.78945255279541,-12.2792997360229,NA,0,-12.5803499221802,-6.69726753234863,-18.9824695587158,NA,0,-13.2687358856201,-8.00532245635986,-14.2607192993164,NA,0,-12.4247198104858,-7.35408115386963,-12.0006666183472,NA,0,-10.5658884048462,-5.95434999465942,-15.5565767288208,NA,0,-11.0591468811035,-9.71634387969971,-17.6300659179688,NA,0,-12.9381227493286,-5.82476139068604,-19.1398143768311,NA,0,-12.5345849990845,-6.84236574172974,-14.7784042358398,NA,0,-13.4627647399902,-6.93298530578613,-15.2150087356567,NA,0,-14.0962085723877,-6.95691871643066,-15.5936765670776,NA,0,-13.8421440124512,-8.40188694000244,-11.4854221343994,NA,0,-14.8358020782471,-8.60729217529297,-13.7906808853149,NA,0,-16.4856338500977,-8.22858238220215,-18.6825752258301,NA,0,0,0,-13.3793773651123,-6.6471700668335,-12.4002199172974,NA,0,-15.6796894073486,-8.05570602416992,-11.3220748901367,NA,0,-11.4151430130005,-6.94560956954956,-18.1356143951416,NA,0,-13.6928701400757,-6.26580333709717,-13.9592752456665,0,-11.8304214477539,-10.1844711303711,-14.9389972686768,NA,0,-11.3874197006226,-9.29153537750244,-13.4045877456665,NA,0,-15.7469205856323,-5.95646667480469,-14.8347511291504,NA,0,-13.8704032897949,-6.53716373443604,-14.2027025222778,NA,0,-13.5215148925781,-10.0915117263794,-15.4447994232178,NA,0,-12.2114410400391,-7.48861074447632,-15.5961322784424,0,-18.4876823425293,-6.81955575942993,-13.7008285522461,NA,0,-12.7566137313843,-7.83180379867554,-15.0296268463135,NA,-14.2843360900879,-8.192626953125,-14.8475484848022,NA,0,-13.0160655975342,-6.1702618598938,-18.1352100372314,NA,0,-12.2131795883179,-7.60778093338013,-16.0216312408447,NA,0,-13.0281887054443,-8.27969455718994,-16.0509910583496,NA,0,-14.1336650848389,-7.96326780319214,-13.5396404266357,NA,0,-13.9704570770264,-9.76640701293945
"SAH54","SAH54",-7.43069314956665,-13.0537967681885,NA,0,-10.3385992050171,-5.77968549728394,-15.4077558517456,NA,0,-13.2619104385376,-7.30008172988892,-18.6407814025879,NA,0,-12.3051261901855,-3.42070865631104,-13.595573425293,NA,0,-10.8580799102783,-5.17034530639648,-17.3908309936523,NA,0,-17.2455272674561,-8.40098190307617,-16.9389591217041,NA,0,-16.3485450744629,-6.01130294799805,-19.5482959747314,NA,0,-17.0603332519531,-6.48068141937256,-14.8207273483276,NA,0,-13.8579730987549,-5.46968221664429,-14.6150550842285,NA,0,-13.9087228775024,-6.28134822845459,-20.9232749938965,NA,0,-15.4041032791138,-4.95034551620483,-15.1180095672607,NA,0,-14.4324512481689,-7.1654052734375,-12.4115476608276,NA,0,-12.0350275039673,-9.0490083694458,-14.6132726669312,NA,0,-15.1979169845581,-5.54237174987793,-17.2999858856201,NA,0,-15.6776313781738,-5.59350919723511,-18.9069805145264,NA,0,-14.9507169723511,-7.26535320281982,-15.7471284866333,NA,0,-16.3469734191895,-5.68917846679688,-16.9921607971191,NA,0,-14.6483402252197,-8.92815589904785,-16.4364948272705,NA,0,0,0,-15.695725440979,-4.87413692474365,-11.7497034072876,NA,0,-15.952317237854,-5.91493082046509,-10.3661623001099,NA,0,-10.9655475616455,-5.92039012908936,-16.7768878936768,NA,0,-15.4506177902222,-5.96912240982056,-13.0644655227661,0,-16.6960716247559,-7.83564329147339,-16.4320240020752,NA,0,-16.889331817627,-7.5624566078186,-19.1454219818115,NA,0,-13.9548511505127,-7.38321495056152,-13.7758235931396,NA,0,-15.2831716537476,-8.44317722320557,-14.5251169204712,NA,0,-13.8789405822754,-4.80699300765991,-17.225305557251,NA,0,-14.0298595428467,-5.49421405792236,-18.086669921875,0,-16.3463878631592,-7.42662000656128,-15.1433458328247,NA,0,-18.7655773162842,-7.34874582290649,-14.146653175354,NA,-15.4238605499268,-5.57025098800659,-18.6378345489502,NA,0,-16.5667896270752,-6.43666839599609,-17.9402732849121,NA,0,-14.2981414794922,-6.4627423286438,-17.145975112915,NA,0,-18.4478816986084,-6.73901319503784,-18.5733623504639,NA,0,-17.2565441131592,-7.12708616256714,-13.9245986938477,NA,0,-17.7707061767578,-8.53935241699219
"SAH55","SAH55",-7.56224346160889,-16.016565322876,NA,0,-10.1728544235229,-5.57056856155396,-18.217903137207,NA,0,-14.8809690475464,-7.3247766494751,-14.1374673843384,NA,0,-15.4668664932251,-5.53426885604858,-13.6138935089111,NA,0,-13.804105758667,-5.08681440353394,-15.5548095703125,NA,0,-13.9465646743774,-9.25683784484863,-16.9943408966064,NA,0,-17.06103515625,-6.66192245483398,-18.8511219024658,NA,0,-12.5713796615601,-6.97137117385864,-15.9445209503174,NA,0,-14.0778331756592,-7.24132633209229,-18.0226383209229,NA,0,-13.4066715240479,-8.35010719299316,-17.6954326629639,NA,0,-15.7061500549316,-6.21052598953247,-27.0767936706543,NA,0,-13.7802724838257,-7.27133893966675,-17.8279361724854,NA,0,-16.9437847137451,-6.33015012741089,-13.0704593658447,NA,0,-10.236988067627,-7.54244041442871,-14.0531558990479,NA,0,-17.4118175506592,-6.63457059860229,-14.0032520294189,NA,0,-16.172082901001,-6.18394899368286,-13.3569087982178,NA,0,-10.469672203064,-8.58760929107666,-15.4124984741211,NA,0,-19.9576568603516,-7.73215913772583,-14.927661895752,NA,0,0,0,-12.330361366272,-6.15785551071167,-10.4800062179565,NA,0,-10.9084129333496,-6.25790214538574,-12.2807950973511,NA,0,-11.1758708953857,-6.16818380355835,-13.3894748687744,NA,0,-17.043888092041,-6.86339950561523,-11.6541900634766,0,-18.8870697021484,-8.76650905609131,-17.7520046234131,NA,0,-15.0201854705811,-7.76077651977539,-17.3524913787842,NA,0,-14.4419898986816,-7.2536940574646,-15.1468372344971,NA,0,-13.3582763671875,-8.44726085662842,-15.1364889144897,NA,0,-15.7035665512085,-6.23160886764526,-12.1832046508789,NA,0,-15.2794761657715,-8.29069519042969,-14.4326505661011,0,-13.9071035385132,-7.53248405456543,-15.5873613357544,NA,0,-12.1253681182861,-5.6386079788208,-13.1433210372925,NA,-14.364896774292,-7.8455171585083,-12.0538711547852,NA,0,-16.2077312469482,-5.90722131729126,-16.92262840271,NA,0,-13.6760177612305,-8.36440753936768,-18.9379920959473,NA,0,-13.1022930145264,-7.61518144607544,-14.2475328445435,NA,0,-10.8862991333008,-5.962806224823,-15.5192089080811,NA,0,-16.3855400085449,-7.7786169052124
"SAH56","SAH56",-8.27812004089355,-15.1496553421021,NA,0,-15.1020078659058,-4.34744167327881,-17.6781158447266,NA,0,-12.9173936843872,-5.82438516616821,-16.266508102417,NA,0,-12.4173183441162,-6.0202260017395,-13.8297710418701,NA,0,-11.9760303497314,-6.41097402572632,-16.1569557189941,NA,0,-14.5280599594116,-7.71944904327393,-18.5415515899658,NA,0,-13.63587474823,-6.75965213775635,-17.8787879943848,NA,0,-15.1264142990112,-7.47517585754395,-13.7625246047974,NA,0,-14.0195169448853,-6.42098426818848,-15.2840938568115,NA,0,-13.5323724746704,-4.96719789505005,-16.1325130462646,NA,0,-13.9884490966797,-7.078040599823,-14.6825647354126,NA,0,-18.067928314209,-7.26662492752075,-11.2091093063354,NA,0,-12.9158306121826,-8.38366985321045,-15.2166662216187,NA,0,-16.4412403106689,-6.82322788238525,-17.4517517089844,NA,0,-19.368860244751,-5.92049503326416,-15.6671457290649,NA,0,-15.7474842071533,-6.80932188034058,-19.1495304107666,NA,0,-14.9131622314453,-6.44585466384888,-17.9344367980957,NA,0,-15.0968399047852,-7.89291048049927,-15.2703046798706,NA,0,0,0,-13.8854732513428,-5.04324626922607,-14.4535331726074,NA,0,-13.8702688217163,-7.3764066696167,-14.7723932266235,NA,0,-14.5505056381226,-5.64419794082642,-14.9276943206787,NA,0,-13.8288774490356,-4.99522256851196,-11.7049989700317,0,-16.3350601196289,-5.98193073272705,-17.2781143188477,NA,0,-16.9323043823242,-6.36122751235962,-17.7717266082764,NA,0,-15.616021156311,-7.75395536422729,-14.6005439758301,NA,0,-11.9383382797241,-5.85240077972412,-12.9002637863159,NA,0,-14.3496475219727,-7.48576498031616,-14.2078466415405,NA,0,-15.2646760940552,-5.68798208236694,-17.2574768066406,0,-14.9035902023315,-6.91175556182861,-18.0904922485352,NA,0,-15.8597393035889,-6.51515626907349,-16.284215927124,NA,-15.2937002182007,-5.97409772872925,-12.0133333206177,NA,0,-16.8640003204346,-7.46979665756226,-13.4134283065796,NA,0,-15.9141969680786,-7.305823802948,-15.5914497375488,NA,0,-16.4365406036377,-6.63930034637451,-16.7941360473633,NA,0,-16.7812080383301,-6.2560920715332,-15.4169464111328,NA,0,-15.4013471603394,-7.53210115432739
"SAH57","SAH57",-6.25058937072754,-13.8701219558716,NA,0,-12.2030420303345,-5.03792715072632,-19.339672088623,NA,0,-17.8586406707764,-5.49787425994873,-14.0616321563721,NA,0,-11.5291843414307,-5.10544157028198,-10.2731704711914,NA,0,-11.2355632781982,-4.57412004470825,-14.1993885040283,NA,0,-15.4864959716797,-7.60831642150879,-21.4290542602539,NA,0,-13.9787664413452,-7.10266351699829,-14.1391124725342,NA,0,-12.6865882873535,-5.37101602554321,-15.0693445205688,NA,0,-15.3831548690796,-9.10026550292969,-15.54469871521,NA,0,-15.346022605896,-5.92613410949707,-15.121506690979,NA,0,-16.5018615722656,-7.01810026168823,-15.6782426834106,NA,0,-14.5853786468506,-7.74959516525269,-14.0287256240845,NA,0,-15.1483240127563,-6.03759765625,-14.4648132324219,NA,0,-15.4955768585205,-6.51737022399902,-14.9257745742798,NA,0,-15.574047088623,-5.94850254058838,-14.963547706604,NA,0,-20.7518730163574,-6.25230407714844,-18.1607856750488,NA,0,-13.7020788192749,-5.20751094818115,-17.565486907959,NA,0,-16.602912902832,-7.79577732086182,-14.9776229858398,NA,0,0,0,-13.6302080154419,-4.58783721923828,-14.4995212554932,NA,0,-13.994797706604,-7.13885498046875,-12.2498836517334,NA,0,-10.5245609283447,-6.63278484344482,-15.6192464828491,NA,0,-11.8294067382812,-7.36811828613281,-15.4890518188477,0,-13.9647073745728,-6.52438449859619,-17.0238742828369,NA,0,-15.4960107803345,-7.11969566345215,-15.527512550354,NA,0,-13.8169469833374,-6.71717977523804,-12.7298402786255,NA,0,-14.728099822998,-4.94626426696777,-14.9962406158447,NA,0,-14.7548694610596,-6.30431270599365,-15.0354251861572,NA,0,-15.2008104324341,-6.49323081970215,-14.6068687438965,0,-17.1963787078857,-5.21711397171021,-17.1431274414062,NA,0,-17.8037967681885,-7.01501846313477,-16.8660736083984,NA,-15.8217506408691,-8.62346363067627,-12.6136388778687,NA,0,-15.7949686050415,-6.18154954910278,-16.0379695892334,NA,0,-14.2725324630737,-6.83307790756226,-16.4869480133057,NA,0,-16.7814540863037,-7.96376705169678,-16.412540435791,NA,0,-15.8545274734497,-6.70380258560181,-16.9255695343018,NA,0,-14.3043575286865,-7.51819849014282
